round,modality,class_id,acc,support
1000,fusion,2,0.7631578947368421,38
1000,fusion,3,0.7906976744186046,43
1000,fusion,4,0.717391304347826,46
1000,fusion,5,0.6428571428571429,42
1000,fusion,6,0.8936170212765957,47
1000,fusion,7,0.8775510204081632,49
1000,fusion,8,0.7441860465116279,43
1000,fusion,9,0.575,40
1000,fusion,10,0.8163265306122449,49
1000,fusion,11,0.5641025641025641,39
1000,fusion,12,0.92,25
1000,fusion,13,0.3333333333333333,18
1000,fusion,14,0.717948717948718,39
1000,fusion,15,0.7631578947368421,38
1000,fusion,16,0.8095238095238095,42
1000,fusion,17,0.8775510204081632,49
1000,fusion,18,0.48,25
1000,fusion,19,0.5625,16
1000,fusion,20,0.0,13
1000,fusion,21,0.6363636363636364,44
1000,fusion,22,0.0,13
1000,fusion,23,0.7058823529411765,17
1000,fusion,24,0.8372093023255814,43
1000,fusion,25,0.75,28
1000,fusion,26,0.9375,32
1000,fusion,27,0.7894736842105263,38

1000,agent_0,0,1.0,39
1000,agent_0,1,1.0,46
1000,agent_0,2,1.0,38
1000,agent_0,3,0.9767441860465116,43
1000,agent_0,4,1.0,46
1000,agent_0,5,0.9523809523809523,42
1000,agent_0,6,1.0,47
1000,agent_0,7,1.0,49
1000,agent_0,8,1.0,43
1000,agent_0,9,0.95,40
1000,agent_0,10,1.0,49
1000,agent_0,11,1.0,39
1000,agent_0,12,1.0,25
1000,agent_0,13,1.0,18
1000,agent_0,14,1.0,39
1000,agent_0,15,1.0,38
1000,agent_0,16,1.0,42
1000,agent_0,17,0.9795918367346939,49
1000,agent_0,18,0.96,25
1000,agent_0,19,1.0,16
1000,agent_0,20,1.0,13
1000,agent_0,21,1.0,44
1000,agent_0,22,1.0,13
1000,agent_0,23,1.0,17
1000,agent_0,24,1.0,43
1000,agent_0,25,1.0,28
1000,agent_0,26,0.96875,32
1000,agent_0,27,1.0,38

1000,agent_1,0,0.9487179487179487,39
1000,agent_1,1,0.9130434782608695,46
1000,agent_1,2,0.8421052631578947,38
1000,agent_1,3,0.4418604651162791,43
1000,agent_1,4,0.8260869565217391,46
1000,agent_1,5,0.9285714285714286,42
1000,agent_1,6,0.7021276595744681,47
1000,agent_1,7,0.9387755102040817,49
1000,agent_1,8,0.9302325581395349,43
1000,agent_1,9,0.8,40
1000,agent_1,10,0.9591836734693877,49
1000,agent_1,11,0.5128205128205128,39
1000,agent_1,12,0.88,25
1000,agent_1,13,0.8333333333333334,18
1000,agent_1,14,0.9230769230769231,39
1000,agent_1,15,1.0,38
1000,agent_1,16,0.9523809523809523,42
1000,agent_1,17,0.8367346938775511,49
1000,agent_1,18,0.8,25
1000,agent_1,19,0.9375,16
1000,agent_1,20,0.6153846153846154,13
1000,agent_1,21,0.9090909090909091,44
1000,agent_1,22,0.6923076923076923,13
1000,agent_1,23,0.9411764705882353,17
1000,agent_1,24,0.9069767441860465,43
1000,agent_1,25,0.7857142857142857,28
1000,agent_1,26,0.9375,32
1000,agent_1,27,0.7894736842105263,38

1100,fusion,0,0.8,45
1100,fusion,1,0.7450980392156863,51
1100,fusion,2,0.8043478260869565,46
1100,fusion,3,0.8085106382978723,47
1100,fusion,4,0.7346938775510204,49
1100,fusion,5,0.6808510638297872,47
1100,fusion,6,0.8867924528301887,53
1100,fusion,7,0.8846153846153846,52
1100,fusion,8,0.75,44
1100,fusion,9,0.575,40
1100,fusion,10,0.8301886792452831,53
1100,fusion,11,0.575,40
1100,fusion,12,0.9285714285714286,28
1100,fusion,13,0.42857142857142855,21
1100,fusion,14,0.7659574468085106,47
1100,fusion,15,0.8043478260869565,46
1100,fusion,16,0.8222222222222222,45
1100,fusion,17,0.8888888888888888,54
1100,fusion,18,0.5,26
1100,fusion,19,0.6111111111111112,18
1100,fusion,20,0.07142857142857142,14
1100,fusion,21,0.6595744680851063,47
1100,fusion,22,0.07142857142857142,14
1100,fusion,23,0.7368421052631579,19
1100,fusion,24,0.8571428571428571,49
1100,fusion,25,0.7666666666666667,30
1100,fusion,26,0.9428571428571428,35
1100,fusion,27,0.8048780487804879,41

1100,agent_0,0,1.0,45
1100,agent_0,1,1.0,51
1100,agent_0,2,1.0,46
1100,agent_0,3,0.9787234042553191,47
1100,agent_0,4,1.0,49
1100,agent_0,5,0.9574468085106383,47
1100,agent_0,6,1.0,53
1100,agent_0,7,1.0,52
1100,agent_0,8,1.0,44
1100,agent_0,9,0.95,40
1100,agent_0,10,1.0,53
1100,agent_0,11,1.0,40
1100,agent_0,12,1.0,28
1100,agent_0,13,1.0,21
1100,agent_0,14,1.0,47
1100,agent_0,15,1.0,46
1100,agent_0,16,1.0,45
1100,agent_0,17,0.9814814814814815,54
1100,agent_0,18,0.9615384615384616,26
1100,agent_0,19,1.0,18
1100,agent_0,20,1.0,14
1100,agent_0,21,1.0,47
1100,agent_0,22,1.0,14
1100,agent_0,23,1.0,19
1100,agent_0,24,1.0,49
1100,agent_0,25,1.0,30
1100,agent_0,26,0.9714285714285714,35
1100,agent_0,27,1.0,41

1100,agent_1,0,0.9555555555555556,45
1100,agent_1,1,0.9019607843137255,51
1100,agent_1,2,0.8478260869565217,46
1100,agent_1,3,0.425531914893617,47
1100,agent_1,4,0.8163265306122449,49
1100,agent_1,5,0.9361702127659575,47
1100,agent_1,6,0.6792452830188679,53
1100,agent_1,7,0.9423076923076923,52
1100,agent_1,8,0.9318181818181818,44
1100,agent_1,9,0.8,40
1100,agent_1,10,0.9622641509433962,53
1100,agent_1,11,0.5,40
1100,agent_1,12,0.8571428571428571,28
1100,agent_1,13,0.8095238095238095,21
1100,agent_1,14,0.9361702127659575,47
1100,agent_1,15,1.0,46
1100,agent_1,16,0.9555555555555556,45
1100,agent_1,17,0.8148148148148148,54
1100,agent_1,18,0.8076923076923077,26
1100,agent_1,19,0.9444444444444444,18
1100,agent_1,20,0.6428571428571429,14
1100,agent_1,21,0.8936170212765957,47
1100,agent_1,22,0.7142857142857143,14
1100,agent_1,23,0.9473684210526315,19
1100,agent_1,24,0.9183673469387755,49
1100,agent_1,25,0.8,30
1100,agent_1,26,0.9428571428571428,35
1100,agent_1,27,0.7804878048780488,41

1200,fusion,0,0.8269230769230769,52
1200,fusion,1,0.7719298245614035,57
1200,fusion,2,0.8043478260869565,46
1200,fusion,3,0.82,50
1200,fusion,4,0.7833333333333333,60
1200,fusion,5,0.6875,48
1200,fusion,6,0.9032258064516129,62
1200,fusion,7,0.8888888888888888,54
1200,fusion,8,0.7608695652173914,46
1200,fusion,9,0.5813953488372093,43
1200,fusion,10,0.8363636363636363,55
1200,fusion,11,0.6136363636363636,44
1200,fusion,12,0.9333333333333333,30
1200,fusion,13,0.4782608695652174,23
1200,fusion,14,0.7843137254901961,51
1200,fusion,15,0.8125,48
1200,fusion,16,0.84,50
1200,fusion,17,0.8947368421052632,57
1200,fusion,18,0.5,28
1200,fusion,19,0.6818181818181818,22
1200,fusion,20,0.3157894736842105,19
1200,fusion,21,0.6666666666666666,48
1200,fusion,22,0.23529411764705882,17
1200,fusion,23,0.7368421052631579,19
1200,fusion,24,0.8771929824561403,57
1200,fusion,25,0.7878787878787878,33
1200,fusion,26,0.9473684210526315,38
1200,fusion,27,0.7954545454545454,44

1200,agent_0,0,1.0,52
1200,agent_0,1,1.0,57
1200,agent_0,2,1.0,46
1200,agent_0,3,0.98,50
1200,agent_0,4,1.0,60
1200,agent_0,5,0.9583333333333334,48
1200,agent_0,6,0.9838709677419355,62
1200,agent_0,7,1.0,54
1200,agent_0,8,1.0,46
1200,agent_0,9,0.9302325581395349,43
1200,agent_0,10,1.0,55
1200,agent_0,11,1.0,44
1200,agent_0,12,1.0,30
1200,agent_0,13,1.0,23
1200,agent_0,14,1.0,51
1200,agent_0,15,1.0,48
1200,agent_0,16,1.0,50
1200,agent_0,17,0.9824561403508771,57
1200,agent_0,18,0.9642857142857143,28
1200,agent_0,19,1.0,22
1200,agent_0,20,1.0,19
1200,agent_0,21,1.0,48
1200,agent_0,22,1.0,17
1200,agent_0,23,1.0,19
1200,agent_0,24,1.0,57
1200,agent_0,25,1.0,33
1200,agent_0,26,0.9736842105263158,38
1200,agent_0,27,1.0,44

1200,agent_1,0,0.9615384615384616,52
1200,agent_1,1,0.8947368421052632,57
1200,agent_1,2,0.8478260869565217,46
1200,agent_1,3,0.42,50
1200,agent_1,4,0.8,60
1200,agent_1,5,0.9375,48
1200,agent_1,6,0.6935483870967742,62
1200,agent_1,7,0.9444444444444444,54
1200,agent_1,8,0.9347826086956522,46
1200,agent_1,9,0.813953488372093,43
1200,agent_1,10,0.9636363636363636,55
1200,agent_1,11,0.5454545454545454,44
1200,agent_1,12,0.8666666666666667,30
1200,agent_1,13,0.8260869565217391,23
1200,agent_1,14,0.9411764705882353,51
1200,agent_1,15,1.0,48
1200,agent_1,16,0.94,50
1200,agent_1,17,0.8070175438596491,57
1200,agent_1,18,0.7857142857142857,28
1200,agent_1,19,0.9545454545454546,22
1200,agent_1,20,0.6842105263157895,19
1200,agent_1,21,0.875,48
1200,agent_1,22,0.7647058823529411,17
1200,agent_1,23,0.9473684210526315,19
1200,agent_1,24,0.9298245614035088,57
1200,agent_1,25,0.7878787878787878,33
1200,agent_1,26,0.9473684210526315,38
1200,agent_1,27,0.75,44

1300,fusion,0,0.8448275862068966,58
1300,fusion,1,0.7833333333333333,60
1300,fusion,2,0.82,50
1300,fusion,3,0.8363636363636363,55
1300,fusion,4,0.796875,64
1300,fusion,5,0.7115384615384616,52
1300,fusion,6,0.9130434782608695,69
1300,fusion,7,0.896551724137931,58
1300,fusion,8,0.7843137254901961,51
1300,fusion,9,0.6,45
1300,fusion,10,0.8448275862068966,58
1300,fusion,11,0.64,50
1300,fusion,12,0.9354838709677419,31
1300,fusion,13,0.5384615384615384,26
1300,fusion,14,0.7924528301886793,53
1300,fusion,15,0.8363636363636363,55
1300,fusion,16,0.8545454545454545,55
1300,fusion,17,0.8813559322033898,59
1300,fusion,18,0.5333333333333333,30
1300,fusion,19,0.7083333333333334,24
1300,fusion,20,0.35,20
1300,fusion,21,0.673469387755102,49
1300,fusion,22,0.23529411764705882,17
1300,fusion,23,0.75,20
1300,fusion,24,0.8888888888888888,63
1300,fusion,25,0.8157894736842105,38
1300,fusion,26,0.9534883720930233,43
1300,fusion,27,0.8125,48

1300,agent_0,0,1.0,58
1300,agent_0,1,1.0,60
1300,agent_0,2,1.0,50
1300,agent_0,3,0.9818181818181818,55
1300,agent_0,4,1.0,64
1300,agent_0,5,0.9615384615384616,52
1300,agent_0,6,0.9855072463768116,69
1300,agent_0,7,1.0,58
1300,agent_0,8,1.0,51
1300,agent_0,9,0.9333333333333333,45
1300,agent_0,10,1.0,58
1300,agent_0,11,1.0,50
1300,agent_0,12,1.0,31
1300,agent_0,13,1.0,26
1300,agent_0,14,1.0,53
1300,agent_0,15,1.0,55
1300,agent_0,16,1.0,55
1300,agent_0,17,0.9661016949152542,59
1300,agent_0,18,0.9666666666666667,30
1300,agent_0,19,1.0,24
1300,agent_0,20,1.0,20
1300,agent_0,21,1.0,49
1300,agent_0,22,1.0,17
1300,agent_0,23,1.0,20
1300,agent_0,24,1.0,63
1300,agent_0,25,1.0,38
1300,agent_0,26,0.9767441860465116,43
1300,agent_0,27,1.0,48

1300,agent_1,0,0.9655172413793104,58
1300,agent_1,1,0.9,60
1300,agent_1,2,0.86,50
1300,agent_1,3,0.43636363636363634,55
1300,agent_1,4,0.796875,64
1300,agent_1,5,0.9423076923076923,52
1300,agent_1,6,0.7246376811594203,69
1300,agent_1,7,0.9482758620689655,58
1300,agent_1,8,0.9411764705882353,51
1300,agent_1,9,0.8,45
1300,agent_1,10,0.9655172413793104,58
1300,agent_1,11,0.54,50
1300,agent_1,12,0.8709677419354839,31
1300,agent_1,13,0.8461538461538461,26
1300,agent_1,14,0.9433962264150944,53
1300,agent_1,15,1.0,55
1300,agent_1,16,0.9454545454545454,55
1300,agent_1,17,0.7966101694915254,59
1300,agent_1,18,0.8,30
1300,agent_1,19,0.9166666666666666,24
1300,agent_1,20,0.7,20
1300,agent_1,21,0.8775510204081632,49
1300,agent_1,22,0.7647058823529411,17
1300,agent_1,23,0.95,20
1300,agent_1,24,0.9365079365079365,63
1300,agent_1,25,0.7894736842105263,38
1300,agent_1,26,0.9534883720930233,43
1300,agent_1,27,0.7708333333333334,48

1400,fusion,0,0.847457627118644,59
1400,fusion,1,0.8059701492537313,67
1400,fusion,2,0.8392857142857143,56
1400,fusion,3,0.8305084745762712,59
1400,fusion,4,0.8142857142857143,70
1400,fusion,5,0.7272727272727273,55
1400,fusion,6,0.9178082191780822,73
1400,fusion,7,0.9047619047619048,63
1400,fusion,8,0.7962962962962963,54
1400,fusion,9,0.6170212765957447,47
1400,fusion,10,0.8548387096774194,62
1400,fusion,11,0.6666666666666666,54
1400,fusion,12,0.9393939393939394,33
1400,fusion,13,0.6,30
1400,fusion,14,0.819672131147541,61
1400,fusion,15,0.85,60
1400,fusion,16,0.8620689655172413,58
1400,fusion,17,0.8870967741935484,62
1400,fusion,18,0.5483870967741935,31
1400,fusion,19,0.72,25
1400,fusion,20,0.4090909090909091,22
1400,fusion,21,0.7037037037037037,54
1400,fusion,22,0.2222222222222222,18
1400,fusion,23,0.7391304347826086,23
1400,fusion,24,0.8873239436619719,71
1400,fusion,25,0.8157894736842105,38
1400,fusion,26,0.9545454545454546,44
1400,fusion,27,0.8076923076923077,52

1400,agent_0,0,1.0,59
1400,agent_0,1,1.0,67
1400,agent_0,2,1.0,56
1400,agent_0,3,0.9661016949152542,59
1400,agent_0,4,1.0,70
1400,agent_0,5,0.9636363636363636,55
1400,agent_0,6,0.9863013698630136,73
1400,agent_0,7,1.0,63
1400,agent_0,8,1.0,54
1400,agent_0,9,0.9361702127659575,47
1400,agent_0,10,1.0,62
1400,agent_0,11,1.0,54
1400,agent_0,12,1.0,33
1400,agent_0,13,1.0,30
1400,agent_0,14,1.0,61
1400,agent_0,15,1.0,60
1400,agent_0,16,1.0,58
1400,agent_0,17,0.967741935483871,62
1400,agent_0,18,0.967741935483871,31
1400,agent_0,19,1.0,25
1400,agent_0,20,1.0,22
1400,agent_0,21,1.0,54
1400,agent_0,22,1.0,18
1400,agent_0,23,1.0,23
1400,agent_0,24,1.0,71
1400,agent_0,25,1.0,38
1400,agent_0,26,0.9772727272727273,44
1400,agent_0,27,1.0,52

1400,agent_1,0,0.9661016949152542,59
1400,agent_1,1,0.9104477611940298,67
1400,agent_1,2,0.8392857142857143,56
1400,agent_1,3,0.4406779661016949,59
1400,agent_1,4,0.7857142857142857,70
1400,agent_1,5,0.9090909090909091,55
1400,agent_1,6,0.726027397260274,73
1400,agent_1,7,0.9206349206349206,63
1400,agent_1,8,0.9444444444444444,54
1400,agent_1,9,0.8085106382978723,47
1400,agent_1,10,0.967741935483871,62
1400,agent_1,11,0.5740740740740741,54
1400,agent_1,12,0.8787878787878788,33
1400,agent_1,13,0.8666666666666667,30
1400,agent_1,14,0.9344262295081968,61
1400,agent_1,15,1.0,60
1400,agent_1,16,0.9482758620689655,58
1400,agent_1,17,0.8064516129032258,62
1400,agent_1,18,0.8064516129032258,31
1400,agent_1,19,0.92,25
1400,agent_1,20,0.7272727272727273,22
1400,agent_1,21,0.8703703703703703,54
1400,agent_1,22,0.7777777777777778,18
1400,agent_1,23,0.9130434782608695,23
1400,agent_1,24,0.9295774647887324,71
1400,agent_1,25,0.7894736842105263,38
1400,agent_1,26,0.9545454545454546,44
1400,agent_1,27,0.75,52

1500,fusion,0,0.8636363636363636,66
1500,fusion,1,0.8169014084507042,71
1500,fusion,2,0.847457627118644,59
1500,fusion,3,0.84375,64
1500,fusion,4,0.8311688311688312,77
1500,fusion,5,0.7413793103448276,58
1500,fusion,6,0.918918918918919,74
1500,fusion,7,0.9117647058823529,68
1500,fusion,8,0.8135593220338984,59
1500,fusion,9,0.62,50
1500,fusion,10,0.8615384615384616,65
1500,fusion,11,0.6896551724137931,58
1500,fusion,12,0.9444444444444444,36
1500,fusion,13,0.6,30
1500,fusion,14,0.8405797101449275,69
1500,fusion,15,0.859375,64
1500,fusion,16,0.875,64
1500,fusion,17,0.890625,64
1500,fusion,18,0.5757575757575758,33
1500,fusion,19,0.72,25
1500,fusion,20,0.4090909090909091,22
1500,fusion,21,0.7017543859649122,57
1500,fusion,22,0.3333333333333333,21
1500,fusion,23,0.7692307692307693,26
1500,fusion,24,0.8961038961038961,77
1500,fusion,25,0.8048780487804879,41
1500,fusion,26,0.9574468085106383,47
1500,fusion,27,0.8214285714285714,56

1500,agent_0,0,1.0,66
1500,agent_0,1,1.0,71
1500,agent_0,2,1.0,59
1500,agent_0,3,0.96875,64
1500,agent_0,4,1.0,77
1500,agent_0,5,0.9655172413793104,58
1500,agent_0,6,0.9864864864864865,74
1500,agent_0,7,1.0,68
1500,agent_0,8,1.0,59
1500,agent_0,9,0.94,50
1500,agent_0,10,1.0,65
1500,agent_0,11,1.0,58
1500,agent_0,12,1.0,36
1500,agent_0,13,1.0,30
1500,agent_0,14,1.0,69
1500,agent_0,15,1.0,64
1500,agent_0,16,1.0,64
1500,agent_0,17,0.96875,64
1500,agent_0,18,0.9696969696969697,33
1500,agent_0,19,1.0,25
1500,agent_0,20,1.0,22
1500,agent_0,21,1.0,57
1500,agent_0,22,1.0,21
1500,agent_0,23,1.0,26
1500,agent_0,24,1.0,77
1500,agent_0,25,1.0,41
1500,agent_0,26,0.9787234042553191,47
1500,agent_0,27,1.0,56

1500,agent_1,0,0.9696969696969697,66
1500,agent_1,1,0.9154929577464789,71
1500,agent_1,2,0.847457627118644,59
1500,agent_1,3,0.4375,64
1500,agent_1,4,0.7922077922077922,77
1500,agent_1,5,0.9137931034482759,58
1500,agent_1,6,0.7297297297297297,74
1500,agent_1,7,0.9117647058823529,68
1500,agent_1,8,0.9491525423728814,59
1500,agent_1,9,0.8,50
1500,agent_1,10,0.9692307692307692,65
1500,agent_1,11,0.603448275862069,58
1500,agent_1,12,0.8888888888888888,36
1500,agent_1,13,0.8666666666666667,30
1500,agent_1,14,0.9420289855072463,69
1500,agent_1,15,1.0,64
1500,agent_1,16,0.9375,64
1500,agent_1,17,0.8125,64
1500,agent_1,18,0.7575757575757576,33
1500,agent_1,19,0.92,25
1500,agent_1,20,0.7272727272727273,22
1500,agent_1,21,0.8596491228070176,57
1500,agent_1,22,0.7619047619047619,21
1500,agent_1,23,0.9230769230769231,26
1500,agent_1,24,0.935064935064935,77
1500,agent_1,25,0.7560975609756098,41
1500,agent_1,26,0.9574468085106383,47
1500,agent_1,27,0.75,56

1600,fusion,0,0.8732394366197183,71
1600,fusion,1,0.8289473684210527,76
1600,fusion,2,0.8524590163934426,61
1600,fusion,3,0.8529411764705882,68
1600,fusion,4,0.8522727272727273,88
1600,fusion,5,0.75,64
1600,fusion,6,0.925,80
1600,fusion,7,0.9027777777777778,72
1600,fusion,8,0.8225806451612904,62
1600,fusion,9,0.6296296296296297,54
1600,fusion,10,0.855072463768116,69
1600,fusion,11,0.7049180327868853,61
1600,fusion,12,0.9459459459459459,37
1600,fusion,13,0.6129032258064516,31
1600,fusion,14,0.8513513513513513,74
1600,fusion,15,0.8656716417910447,67
1600,fusion,16,0.8769230769230769,65
1600,fusion,17,0.9014084507042254,71
1600,fusion,18,0.5882352941176471,34
1600,fusion,19,0.7586206896551724,29
1600,fusion,20,0.43478260869565216,23
1600,fusion,21,0.7166666666666667,60
1600,fusion,22,0.391304347826087,23
1600,fusion,23,0.7857142857142857,28
1600,fusion,24,0.8987341772151899,79
1600,fusion,25,0.8181818181818182,44
1600,fusion,26,0.9622641509433962,53
1600,fusion,27,0.8245614035087719,57

1600,agent_0,0,1.0,71
1600,agent_0,1,1.0,76
1600,agent_0,2,1.0,61
1600,agent_0,3,0.9705882352941176,68
1600,agent_0,4,1.0,88
1600,agent_0,5,0.96875,64
1600,agent_0,6,0.9875,80
1600,agent_0,7,0.9861111111111112,72
1600,agent_0,8,1.0,62
1600,agent_0,9,0.9074074074074074,54
1600,agent_0,10,1.0,69
1600,agent_0,11,1.0,61
1600,agent_0,12,1.0,37
1600,agent_0,13,1.0,31
1600,agent_0,14,1.0,74
1600,agent_0,15,1.0,67
1600,agent_0,16,1.0,65
1600,agent_0,17,0.971830985915493,71
1600,agent_0,18,0.9705882352941176,34
1600,agent_0,19,1.0,29
1600,agent_0,20,1.0,23
1600,agent_0,21,1.0,60
1600,agent_0,22,1.0,23
1600,agent_0,23,1.0,28
1600,agent_0,24,1.0,79
1600,agent_0,25,1.0,44
1600,agent_0,26,0.9811320754716981,53
1600,agent_0,27,1.0,57

1600,agent_1,0,0.971830985915493,71
1600,agent_1,1,0.9210526315789473,76
1600,agent_1,2,0.8524590163934426,61
1600,agent_1,3,0.4264705882352941,68
1600,agent_1,4,0.7840909090909091,88
1600,agent_1,5,0.90625,64
1600,agent_1,6,0.725,80
1600,agent_1,7,0.8888888888888888,72
1600,agent_1,8,0.9516129032258065,62
1600,agent_1,9,0.8148148148148148,54
1600,agent_1,10,0.9565217391304348,69
1600,agent_1,11,0.6065573770491803,61
1600,agent_1,12,0.8918918918918919,37
1600,agent_1,13,0.8709677419354839,31
1600,agent_1,14,0.9324324324324325,74
1600,agent_1,15,1.0,67
1600,agent_1,16,0.9384615384615385,65
1600,agent_1,17,0.8309859154929577,71
1600,agent_1,18,0.7647058823529411,34
1600,agent_1,19,0.9310344827586207,29
1600,agent_1,20,0.7391304347826086,23
1600,agent_1,21,0.85,60
1600,agent_1,22,0.782608695652174,23
1600,agent_1,23,0.9285714285714286,28
1600,agent_1,24,0.9367088607594937,79
1600,agent_1,25,0.75,44
1600,agent_1,26,0.9622641509433962,53
1600,agent_1,27,0.7543859649122807,57

1700,fusion,0,0.881578947368421,76
1700,fusion,1,0.8375,80
1700,fusion,2,0.859375,64
1700,fusion,3,0.8591549295774648,71
1700,fusion,4,0.8602150537634409,93
1700,fusion,5,0.7714285714285715,70
1700,fusion,6,0.9294117647058824,85
1700,fusion,7,0.9102564102564102,78
1700,fusion,8,0.835820895522388,67
1700,fusion,9,0.6551724137931034,58
1700,fusion,10,0.8591549295774648,71
1700,fusion,11,0.71875,64
1700,fusion,12,0.926829268292683,41
1700,fusion,13,0.6470588235294118,34
1700,fusion,14,0.8625,80
1700,fusion,15,0.8676470588235294,68
1700,fusion,16,0.8823529411764706,68
1700,fusion,17,0.9066666666666666,75
1700,fusion,18,0.6216216216216216,37
1700,fusion,19,0.7741935483870968,31
1700,fusion,20,0.4583333333333333,24
1700,fusion,21,0.7384615384615385,65
1700,fusion,22,0.4166666666666667,24
1700,fusion,23,0.7931034482758621,29
1700,fusion,24,0.9080459770114943,87
1700,fusion,25,0.8181818181818182,44
1700,fusion,26,0.9649122807017544,57
1700,fusion,27,0.8333333333333334,60

1700,agent_0,0,1.0,76
1700,agent_0,1,1.0,80
1700,agent_0,2,1.0,64
1700,agent_0,3,0.971830985915493,71
1700,agent_0,4,1.0,93
1700,agent_0,5,0.9714285714285714,70
1700,agent_0,6,0.9882352941176471,85
1700,agent_0,7,0.9871794871794872,78
1700,agent_0,8,1.0,67
1700,agent_0,9,0.9137931034482759,58
1700,agent_0,10,1.0,71
1700,agent_0,11,1.0,64
1700,agent_0,12,1.0,41
1700,agent_0,13,1.0,34
1700,agent_0,14,1.0,80
1700,agent_0,15,1.0,68
1700,agent_0,16,1.0,68
1700,agent_0,17,0.96,75
1700,agent_0,18,0.972972972972973,37
1700,agent_0,19,1.0,31
1700,agent_0,20,1.0,24
1700,agent_0,21,1.0,65
1700,agent_0,22,1.0,24
1700,agent_0,23,1.0,29
1700,agent_0,24,1.0,87
1700,agent_0,25,1.0,44
1700,agent_0,26,0.9824561403508771,57
1700,agent_0,27,0.9833333333333333,60

1700,agent_1,0,0.9736842105263158,76
1700,agent_1,1,0.925,80
1700,agent_1,2,0.859375,64
1700,agent_1,3,0.43661971830985913,71
1700,agent_1,4,0.7956989247311828,93
1700,agent_1,5,0.9142857142857143,70
1700,agent_1,6,0.7294117647058823,85
1700,agent_1,7,0.8846153846153846,78
1700,agent_1,8,0.9552238805970149,67
1700,agent_1,9,0.8103448275862069,58
1700,agent_1,10,0.9577464788732394,71
1700,agent_1,11,0.59375,64
1700,agent_1,12,0.8780487804878049,41
1700,agent_1,13,0.8529411764705882,34
1700,agent_1,14,0.9375,80
1700,agent_1,15,1.0,68
1700,agent_1,16,0.9411764705882353,68
1700,agent_1,17,0.8266666666666667,75
1700,agent_1,18,0.7567567567567568,37
1700,agent_1,19,0.9354838709677419,31
1700,agent_1,20,0.75,24
1700,agent_1,21,0.8615384615384616,65
1700,agent_1,22,0.7916666666666666,24
1700,agent_1,23,0.9310344827586207,29
1700,agent_1,24,0.9425287356321839,87
1700,agent_1,25,0.75,44
1700,agent_1,26,0.9473684210526315,57
1700,agent_1,27,0.75,60

1800,fusion,0,0.8875,80
1800,fusion,1,0.8452380952380952,84
1800,fusion,2,0.8656716417910447,67
1800,fusion,3,0.8701298701298701,77
1800,fusion,4,0.8631578947368421,95
1800,fusion,5,0.7974683544303798,79
1800,fusion,6,0.9318181818181818,88
1800,fusion,7,0.9156626506024096,83
1800,fusion,8,0.8450704225352113,71
1800,fusion,9,0.6825396825396826,63
1800,fusion,10,0.868421052631579,76
1800,fusion,11,0.7272727272727273,66
1800,fusion,12,0.9285714285714286,42
1800,fusion,13,0.6756756756756757,37
1800,fusion,14,0.8690476190476191,84
1800,fusion,15,0.8714285714285714,70
1800,fusion,16,0.8888888888888888,72
1800,fusion,17,0.9102564102564102,78
1800,fusion,18,0.6744186046511628,43
1800,fusion,19,0.78125,32
1800,fusion,20,0.48148148148148145,27
1800,fusion,21,0.7605633802816901,71
1800,fusion,22,0.4166666666666667,24
1800,fusion,23,0.8,30
1800,fusion,24,0.9111111111111111,90
1800,fusion,25,0.8297872340425532,47
1800,fusion,26,0.9516129032258065,62
1800,fusion,27,0.8412698412698413,63

1800,agent_0,0,1.0,80
1800,agent_0,1,1.0,84
1800,agent_0,2,1.0,67
1800,agent_0,3,0.974025974025974,77
1800,agent_0,4,1.0,95
1800,agent_0,5,0.9620253164556962,79
1800,agent_0,6,0.9886363636363636,88
1800,agent_0,7,0.9759036144578314,83
1800,agent_0,8,1.0,71
1800,agent_0,9,0.9206349206349206,63
1800,agent_0,10,1.0,76
1800,agent_0,11,1.0,66
1800,agent_0,12,1.0,42
1800,agent_0,13,1.0,37
1800,agent_0,14,1.0,84
1800,agent_0,15,1.0,70
1800,agent_0,16,1.0,72
1800,agent_0,17,0.9615384615384616,78
1800,agent_0,18,0.9767441860465116,43
1800,agent_0,19,1.0,32
1800,agent_0,20,1.0,27
1800,agent_0,21,1.0,71
1800,agent_0,22,1.0,24
1800,agent_0,23,1.0,30
1800,agent_0,24,1.0,90
1800,agent_0,25,1.0,47
1800,agent_0,26,0.967741935483871,62
1800,agent_0,27,0.9841269841269841,63

1800,agent_1,0,0.975,80
1800,agent_1,1,0.9285714285714286,84
1800,agent_1,2,0.8656716417910447,67
1800,agent_1,3,0.45454545454545453,77
1800,agent_1,4,0.8,95
1800,agent_1,5,0.9240506329113924,79
1800,agent_1,6,0.7045454545454546,88
1800,agent_1,7,0.891566265060241,83
1800,agent_1,8,0.9577464788732394,71
1800,agent_1,9,0.8095238095238095,63
1800,agent_1,10,0.9605263157894737,76
1800,agent_1,11,0.5757575757575758,66
1800,agent_1,12,0.8809523809523809,42
1800,agent_1,13,0.8378378378378378,37
1800,agent_1,14,0.9404761904761905,84
1800,agent_1,15,1.0,70
1800,agent_1,16,0.9444444444444444,72
1800,agent_1,17,0.8205128205128205,78
1800,agent_1,18,0.7906976744186046,43
1800,agent_1,19,0.9375,32
